=== LAP SUMMARY ===
Lap,Lap Time,Sector 1,Sector 2,Sector 3,Max Speed (km/h),Avg Speed (km/h),Max Throttle (%),Max Brake (%),Max RPM,Avg RPM,ABS Events,TC Events
1,1:29.898,0:30.000,0:30.000,0:29.898,285.5,192.2,100.0,99.2,7962,5911,142,371
2,1:30.050,--:--.---,--:--.---,1:30.050,220.6,220.6,72.2,0.0,6777,6777,0,0
2,1:29.988,0:30.000,0:30.000,0:29.988,288.5,198.7,100.0,99.5,8000,6027,137,392


=== RAW TELEMETRY ===
lap,dist_m,lap_time,speed_kmh,throttle_%,brake_%,steer_deg,rpm,gear,abs_%,tc_%
2,1301.6,0:23.429,157.0,40.9,59.1,-124.54,5318,4,0.0,0.0
2,1310.1,0:23.582,163.1,43.8,56.2,-128.83,5307,4,0.0,0.0
2,1315.8,0:23.685,167.2,45.8,54.2,-131.41,5305,4,0.0,0.0
2,1321.4,0:23.786,171.3,47.7,52.3,-133.67,5307,4,0.0,0.0
2,1330.0,0:23.940,177.4,50.6,49.4,-136.6,5330,4,0.0,0.0
2,1335.6,0:24.041,181.4,52.5,47.5,-138.15,5359,4,0.0,0.0
2,1344.2,0:24.195,187.6,55.4,44.6,-139.94,5433,4,0.0,0.0
2,1352.6,0:24.347,193.7,58.3,41.7,-140.99,5540,4,0.0,0.0
2,1361.2,0:24.501,199.8,61.2,38.8,-141.31,5684,4,0.0,0.0
2,1366.8,0:24.602,203.8,63.1,36.9,-141.1,5797,4,0.0,0.0
2,1372.5,0:24.705,208.0,65.0,35.0,-140.54,5925,4,0.0,0.0
2,1378.1,0:24.806,200.1,95.9,0.0,-139.66,5850,4,0.0,10.0
2,1383.8,0:24.908,198.3,95.1,0.0,-138.43,5891,4,0.0,10.0
2,1389.5,0:25.011,196.6,94.3,0.0,-136.85,5938,4,0.0,10.0
2,1395.1,0:25.112,194.9,93.5,0.0,-134.96,5988,4,0.0,10.0
2,1400.8,0:25.214,193.3,92.6,0.0,-132.73,6039,4,0.0,10.0
2,1406.4,0:25.316,191.9,91.7,0.0,-130.17,6087,4,0.0,10.0
2,1412.2,0:25.419,190.5,90.7,0.0,-127.27,6130,4,0.0,10.0
2,1417.8,0:25.521,189.3,89.7,0.0,-124.09,6165,4,0.0,10.0
2,1423.4,0:25.622,188.2,88.7,0.0,-120.66,6191,4,0.0,10.0
2,1429.2,0:25.725,187.2,87.7,0.0,-116.87,6204,4,0.0,10.0
2,1434.8,0:25.827,186.4,86.7,0.0,-112.84,6205,4,0.0,10.0
2,1440.4,0:25.928,185.7,85.6,0.0,-108.61,6193,4,0.0,10.0
2,1446.1,0:26.030,185.2,84.6,0.0,-104.1,6167,4,0.0,10.0
2,1451.8,0:26.133,184.8,83.5,0.0,-99.32,6128,4,0.0,10.0
2,1457.5,0:26.235,184.5,82.5,0.0,-94.38,6078,4,0.0,10.0
2,1463.2,0:26.337,184.3,81.5,0.0,-89.26,6017,4,0.0,10.0
2,1468.8,0:26.439,184.3,80.4,0.0,-83.97,5949,4,0.0,10.0
2,1474.6,0:26.542,184.3,79.5,0.0,-78.49,5876,4,0.0,10.0
2,1480.2,0:26.644,184.5,78.5,0.0,-72.94,5800,4,0.0,10.0
2,1483.0,0:26.694,184.6,78.0,0.0,-70.18,5762,4,0.0,10.0
2,1488.7,0:26.796,184.9,77.1,0.0,-64.48,5687,4,0.0,10.0
2,1494.4,0:26.899,185.2,76.2,0.0,-58.66,5617,4,0.0,10.0
2,1500.1,0:27.001,185.5,75.4,0.0,-52.84,5554,4,0.0,10.0
2,1502.8,0:27.051,185.7,75.0,0.0,-49.98,5526,4,0.0,10.0
2,1508.5,0:27.153,186.0,74.3,0.0,-44.14,5479,4,0.0,0.0
2,1514.2,0:27.255,186.4,73.6,0.0,-38.31,5444,4,0.0,0.0
2,1519.9,0:27.358,186.7,72.9,0.0,-32.46,5424,4,0.0,0.0
2,1525.5,0:27.459,187.0,72.3,0.0,-26.77,5418,4,0.0,0.0
2,1528.3,0:27.510,187.1,72.0,0.0,-23.92,5420,4,0.0,0.0
2,1534.0,0:27.612,187.3,71.5,0.0,-18.3,5436,4,0.0,0.0
2,1539.7,0:27.715,187.4,71.1,0.0,-12.72,5466,4,0.0,0.0
2,1545.3,0:27.816,187.4,70.7,0.0,-7.39,5509,4,0.0,0.0
2,1551.0,0:27.918,187.3,70.5,0.0,-2.14,5562,4,0.0,0.0
2,1553.8,0:27.969,187.2,70.3,0.0,0.42,5592,4,0.0,0.0
2,1559.6,0:28.072,186.9,70.2,0.0,5.47,5657,4,0.0,0.0
2,1565.2,0:28.173,186.5,70.0,0.0,10.22,5726,4,0.0,0.0
2,1570.8,0:28.275,185.9,70.0,0.0,14.82,5796,4,0.0,0.0
2,1576.6,0:28.378,185.3,70.0,0.0,19.23,5864,4,0.0,0.0
2,1579.4,0:28.429,184.9,70.1,0.0,21.33,5896,4,0.0,0.0
2,1585.0,0:28.530,184.1,70.2,0.0,25.31,5955,4,0.0,0.0
2,1590.7,0:28.632,183.1,70.4,0.0,29.07,6004,4,0.0,0.0
2,1596.3,0:28.734,182.0,70.7,0.0,32.56,6041,4,0.0,0.0
2,1599.2,0:28.786,181.5,70.9,0.0,34.24,6055,4,0.0,0.0
2,1604.9,0:28.888,180.2,71.3,0.0,37.32,6069,4,0.0,0.0
2,1610.5,0:28.989,178.9,71.7,0.0,40.09,6068,4,0.0,0.0
2,1616.2,0:29.091,177.5,72.3,0.0,42.6,6050,4,0.0,0.0
2,1621.9,0:29.194,176.1,72.9,0.0,44.83,6014,4,0.0,0.0
2,1627.6,0:29.296,174.6,73.5,0.0,46.75,5962,4,0.0,0.0
2,1630.3,0:29.346,173.8,73.8,0.0,47.58,5931,4,0.0,0.0
2,1636.0,0:29.448,172.3,74.6,0.0,49.05,5857,4,0.0,0.0
2,1641.7,0:29.551,170.8,75.4,0.0,50.23,5772,4,0.0,10.0
2,1647.4,0:29.653,169.3,76.2,0.0,51.11,5677,4,0.0,10.0
2,1653.0,0:29.754,167.8,77.1,0.0,51.69,5575,4,0.0,10.0
2,1658.7,0:29.856,166.4,78.0,0.0,52.0,5471,4,0.0,10.0
2,1664.4,0:29.959,165.0,78.9,0.0,52.03,5367,4,0.0,10.0
2,1667.2,0:30.010,164.4,79.4,0.0,51.94,5317,4,0.0,10.0
2,1672.8,0:30.111,163.1,80.4,0.0,51.58,5220,4,0.0,10.0
2,1678.5,0:30.213,162.0,81.4,0.0,50.96,5132,4,0.0,10.0
2,1684.2,0:30.316,161.0,82.4,0.0,50.09,5056,4,0.0,10.0
2,1689.8,0:30.417,160.1,83.5,0.0,49.01,4994,4,0.0,10.0
2,1695.4,0:30.518,159.4,84.5,0.0,47.73,4948,4,0.0,10.0
2,1698.3,0:30.569,159.1,85.0,0.0,47.01,4932,4,0.0,10.0
2,1704.0,0:30.672,158.6,86.1,0.0,45.41,4913,4,0.0,10.0
2,1709.7,0:30.774,158.2,87.1,0.0,43.65,4913,4,0.0,10.0
2,1715.3,0:30.875,157.9,88.2,0.0,41.76,4931,4,0.0,10.0
2,1720.9,0:30.977,157.9,89.2,0.0,39.71,4966,4,0.0,10.0
2,1726.7,0:31.080,157.9,90.2,0.0,37.53,5017,4,0.0,10.0
2,1729.5,0:31.131,158.0,90.7,0.0,36.41,5048,4,0.0,10.0
2,1735.2,0:31.233,158.2,91.6,0.0,34.1,5119,4,0.0,10.0
2,1740.8,0:31.334,158.6,92.5,0.0,31.76,5200,4,0.0,10.0
2,1746.4,0:31.436,159.1,93.4,0.0,29.34,5287,4,0.0,10.0
2,1752.1,0:31.538,159.7,94.3,0.0,26.9,5377,4,0.0,10.0
2,1757.8,0:31.641,160.4,95.1,0.0,24.43,5467,4,0.0,10.0
2,1763.4,0:31.742,161.1,95.8,0.0,22.02,5553,4,0.0,10.0
2,1766.3,0:31.793,161.5,96.2,0.0,20.82,5594,4,0.0,10.0
2,1771.9,0:31.895,162.3,96.9,0.0,18.45,5669,4,0.0,10.0
2,1777.7,0:31.998,163.1,97.5,0.0,16.13,5733,4,0.0,10.0
2,1783.3,0:32.100,164.0,98.0,0.0,13.92,5783,4,0.0,10.0
2,1789.0,0:32.202,164.8,98.5,0.0,11.81,5818,4,0.0,10.0
2,1794.7,0:32.305,165.6,98.9,0.0,9.81,5837,4,0.0,10.0
2,1800.4,0:32.407,166.3,99.3,0.0,7.97,5840,4,0.0,10.0
2,1803.2,0:32.458,166.7,99.4,0.0,7.11,5835,4,0.0,10.0
2,1808.8,0:32.559,167.4,99.7,0.0,5.53,5813,4,0.0,10.0
2,1814.5,0:32.661,168.0,99.9,0.0,4.12,5776,4,0.0,10.0
2,1820.2,0:32.763,168.5,100.0,0.0,2.91,5725,4,0.0,10.0
2,1825.9,0:32.866,168.8,100.0,0.0,1.9,5663,4,0.0,10.0
2,1831.6,0:32.968,169.1,100.0,0.0,1.13,5592,4,0.0,10.0
2,1834.4,0:33.019,169.2,99.9,0.0,0.84,5555,4,0.0,10.0
2,1840.1,0:33.122,169.3,99.8,0.0,0.42,5477,4,0.0,10.0
2,1845.8,0:33.224,169.3,99.5,0.0,0.26,5398,4,0.0,10.0
2,1851.4,0:33.326,169.2,99.2,0.0,0.35,5321,4,0.0,10.0
2,1857.2,0:33.429,168.9,98.9,0.0,0.72,5249,4,0.0,10.0
2,1862.8,0:33.531,168.5,98.4,0.0,1.35,5184,4,0.0,10.0
2,1868.5,0:33.633,168.0,97.9,0.0,2.26,5130,4,0.0,10.1
2,1876.9,0:33.785,167.1,97.1,0.0,4.12,5072,4,0.0,10.4
2,1882.7,0:33.888,166.3,96.4,0.0,5.73,5051,4,0.0,10.0
2,1891.1,0:34.040,165.1,95.3,0.0,8.61,5047,4,0.0,10.0
2,1896.8,0:34.143,164.2,94.5,0.0,10.9,5062,4,0.0,10.0
2,1902.4,0:34.244,163.3,93.7,0.0,13.4,5090,4,0.0,10.0
2,1908.1,0:34.346,162.3,92.8,0.0,16.19,5130,4,0.0,10.0
2,1913.8,0:34.449,161.3,91.9,0.0,19.25,5180,4,0.0,10.0
2,1922.3,0:34.601,159.9,90.5,0.0,24.2,5268,4,0.0,10.0
2,1927.9,0:34.703,159.0,89.5,0.0,27.79,5332,4,0.0,10.3
2,1933.6,0:34.805,158.2,88.5,0.0,31.59,5396,4,0.0,13.0
2,1942.2,0:34.959,157.0,86.9,0.0,37.69,5487,4,0.0,16.7
2,1947.8,0:35.060,156.4,85.9,0.0,41.89,5540,4,0.0,18.2
2,1953.5,0:35.163,155.9,84.8,0.0,46.33,5585,3,0.0,18.4
2,1962.0,0:35.316,155.3,83.3,0.0,53.17,5632,3,0.0,16.1
2,1967.7,0:35.418,155.1,82.2,0.0,57.86,5648,3,0.0,12.9
2,1973.4,0:35.521,155.0,81.2,0.0,62.69,5650,3,0.0,10.0
2,1981.8,0:35.673,155.2,79.7,0.0,69.91,5628,3,0.0,10.0
2,1987.5,0:35.775,155.5,78.7,0.0,74.8,5599,3,0.0,10.0
2,1993.2,0:35.877,155.9,77.8,0.0,79.7,5558,3,0.0,10.0
2,1998.9,0:35.980,156.5,76.9,0.0,84.64,5508,4,0.0,10.0
2,2004.6,0:36.082,157.3,76.0,0.0,89.49,5451,4,0.0,10.0
2,2013.1,0:36.236,158.6,74.8,0.0,96.71,5360,4,0.0,0.0
2,2018.7,0:36.337,159.6,74.1,0.0,101.33,5298,4,0.0,0.0
2,2024.4,0:36.440,160.7,73.4,0.0,105.93,5240,4,0.0,0.0
2,2030.1,0:36.541,162.0,72.8,0.0,110.32,5187,4,0.0,0.0
2,2038.6,0:36.695,163.9,71.9,0.0,116.71,5126,4,0.0,0.0
2,2044.2,0:36.796,165.3,71.4,0.0,120.68,5100,4,0.0,0.0
2,2052.8,0:36.950,167.4,70.8,0.0,126.34,5087,4,0.0,0.0
2,2058.4,0:37.051,168.8,70.5,0.0,129.78,5097,4,0.0,0.0
2,2064.1,0:37.154,170.2,70.3,0.0,133.04,5123,4,0.0,0.0
2,2069.7,0:37.255,171.6,70.1,0.0,135.98,5164,4,0.0,0.0
2,2075.4,0:37.357,172.9,70.0,0.0,138.67,5220,4,0.0,0.0
2,2083.9,0:37.511,174.8,70.0,0.0,142.19,5327,4,0.0,0.0
2,2089.6,0:37.612,175.9,70.1,0.0,144.12,5410,4,0.0,0.0
2,2098.1,0:37.765,177.5,70.4,0.0,146.45,5547,4,0.0,0.0
2,2103.7,0:37.867,178.4,70.6,0.0,147.6,5642,4,0.0,0.0
2,2109.4,0:37.970,179.1,71.0,0.0,148.42,5735,4,0.0,0.0
2,2115.1,0:38.071,179.8,71.4,0.0,148.89,5824,4,0.0,0.0
2,2120.8,0:38.174,180.3,71.9,0.0,149.02,5906,4,0.0,0.0
2,2129.2,0:38.325,180.8,72.7,0.0,148.58,6007,4,0.0,0.0
2,2134.9,0:38.428,181.0,73.3,0.0,147.84,6058,4,0.0,0.0
2,2140.5,0:38.529,181.1,74.0,0.0,146.78,6092,4,0.0,0.0
2,2146.2,0:38.631,181.1,74.8,0.0,145.38,6110,4,0.0,0.0
2,2151.9,0:38.734,181.0,75.6,0.0,143.62,6110,4,0.0,10.0
2,2160.3,0:38.886,180.7,76.8,0.0,140.42,6078,4,0.0,10.0
2,2166.1,0:38.989,180.3,77.7,0.0,137.85,6036,4,0.0,10.0
2,2171.7,0:39.090,180.0,78.7,0.0,135.03,5979,4,0.0,10.0
2,2177.4,0:39.193,179.6,79.6,0.0,131.86,5911,4,0.0,10.0
2,2183.0,0:39.294,179.1,80.6,0.0,128.48,5833,4,0.0,10.0
2,2188.7,0:39.396,178.7,81.6,0.0,124.8,5749,4,0.0,10.0
2,2197.2,0:39.549,178.0,83.2,0.0,118.81,5618,4,0.0,14.0
2,2202.9,0:39.652,177.7,84.2,0.0,114.49,5533,4,0.0,21.1
2,2211.3,0:39.804,177.2,85.8,0.0,107.74,5418,4,0.0,28.1
2,2217.1,0:39.907,177.0,86.8,0.0,102.94,5353,4,0.0,29.2
2,2222.7,0:40.008,176.9,87.9,0.0,98.07,5301,4,0.0,27.3
2,2228.3,0:40.110,203.9,63.1,36.9,93.02,5744,4,0.0,0.0
2,2236.9,0:40.264,198.3,60.4,39.6,85.18,5619,4,0.0,0.0
2,2242.5,0:40.365,194.6,58.7,41.3,79.92,5556,4,0.0,0.0
2,2248.2,0:40.468,190.9,56.9,43.1,74.5,5508,4,0.0,0.0
2,2253.8,0:40.569,187.2,55.2,44.8,69.15,5477,4,0.0,0.0
2,2262.4,0:40.723,181.6,52.6,47.4,60.96,5453,4,0.0,0.0
2,2268.1,0:40.825,177.9,50.8,49.2,55.55,5451,4,0.0,0.0
2,2273.7,0:40.927,174.2,49.1,50.9,50.17,5458,4,0.0,0.0
2,2279.4,0:41.030,170.5,47.3,52.7,44.81,5469,4,0.0,0.0
2,2285.1,0:41.131,166.8,45.6,54.4,39.62,5484,4,0.0,0.0
2,2293.6,0:41.285,161.3,42.9,57.1,31.91,5502,4,0.0,0.0
2,2299.2,0:41.386,157.6,41.2,58.8,27.01,5509,4,0.0,0.0
2,2304.9,0:41.489,153.9,39.4,60.6,22.16,5506,3,22.0,0.0
2,2310.6,0:41.591,150.2,37.7,62.3,17.53,5492,3,17.7,0.0
2,2319.1,0:41.744,144.6,35.1,64.9,10.93,5447,3,19.4,0.0
2,2324.8,0:41.847,140.9,33.3,66.7,6.74,5397,3,27.8,0.0
2,2330.4,0:41.948,137.2,31.6,68.4,2.85,5333,3,38.7,0.0
2,2339.0,0:42.102,131.7,28.9,71.1,-2.63,5206,3,49.9,0.0
2,2344.6,0:42.203,128.0,27.2,72.8,-5.92,5103,3,50.1,0.0
2,2350.3,0:42.306,124.3,25.4,74.6,-9.01,4986,3,46.0,0.0
2,2355.9,0:42.407,120.6,23.7,76.3,-11.78,4859,3,42.0,0.0
2,2364.5,0:42.561,115.0,21.1,78.9,-15.48,4652,3,45.1,0.0
2,2370.2,0:42.663,111.3,19.3,80.7,-17.58,4508,3,54.0,0.0
2,2375.8,0:42.764,107.7,17.6,82.4,-19.37,4363,3,64.9,0.0
2,2384.3,0:42.918,102.1,14.9,85.1,-21.57,4149,2,75.0,0.0
2,2389.9,0:43.019,98.4,13.2,86.8,-22.67,4014,2,74.4,0.0
2,2395.6,0:43.121,94.7,11.5,88.5,-23.49,3888,2,70.0,0.0
2,2401.3,0:43.224,92.2,10.3,89.7,-24.03,3796,2,65.4,0.0
2,2409.8,0:43.376,97.8,12.9,87.1,-24.34,3847,2,60.3,0.0
2,2415.5,0:43.479,101.5,14.7,85.3,-24.21,3901,2,63.5,0.0
2,2421.1,0:43.580,105.2,16.4,83.6,-23.83,3970,3,68.1,0.0
2,2426.8,0:43.683,108.9,18.2,81.8,-23.2,4056,3,69.1,0.0
2,2435.3,0:43.835,114.4,20.8,79.2,-21.85,4211,3,59.8,0.0
2,2441.0,0:43.938,118.1,22.5,77.5,-20.67,4331,3,49.0,0.0
2,2449.4,0:44.090,123.6,25.1,74.9,-18.56,4529,3,36.8,0.0
2,2455.2,0:44.193,127.4,26.9,73.1,-16.9,4671,3,35.8,0.0
2,2460.8,0:44.294,131.0,28.6,71.4,-15.13,4816,3,39.5,0.0
2,2469.3,0:44.448,136.6,31.3,68.7,-12.17,5033,3,44.6,0.0
2,2474.9,0:44.549,140.3,33.0,67.0,-10.09,5172,3,42.0,0.0
2,2480.7,0:44.652,144.0,34.8,65.2,-7.88,5306,3,33.6,0.0
2,2486.3,0:44.754,147.7,36.5,63.5,-5.62,5428,3,22.7,0.0
2,2494.8,0:44.906,153.2,39.1,60.9,-2.16,5588,3,11.6,0.0
2,2500.5,0:45.009,156.9,40.9,59.1,0.21,5677,4,0.0,0.0
2,2506.2,0:45.111,160.6,42.6,57.4,2.55,5750,4,0.0,0.0
2,2511.9,0:45.214,164.4,44.4,55.6,4.9,5808,4,0.0,0.0
2,2520.3,0:45.366,169.9,47.0,53.0,8.27,5864,4,0.0,0.0
2,2526.1,0:45.469,173.6,48.8,51.2,10.47,5885,4,0.0,0.0
2,2531.7,0:45.571,177.3,50.5,49.5,12.55,5893,4,0.0,0.0
2,2537.3,0:45.672,181.0,52.3,47.7,14.5,5890,4,0.0,0.0
2,2545.9,0:45.826,186.6,54.9,45.1,17.22,5875,4,0.0,0.0
2,2551.5,0:45.927,190.2,56.6,43.4,18.81,5861,4,0.0,0.0
2,2557.2,0:46.029,193.9,58.4,41.6,20.24,5847,4,0.0,0.0
2,2562.9,0:46.132,197.6,60.1,39.9,21.49,5838,4,0.0,0.0
2,2571.3,0:46.284,203.2,62.8,37.2,22.95,5836,4,0.0,0.0
2,2577.1,0:46.387,229.3,70.2,0.0,23.66,6247,5,0.0,0.0
2,2582.7,0:46.488,231.1,70.0,0.0,24.11,6238,5,0.0,0.0
2,2591.2,0:46.642,233.9,70.0,0.0,24.33,6253,5,0.0,0.0
2,2596.8,0:46.743,235.8,70.1,0.0,24.15,6284,5,0.0,0.0
2,2602.5,0:46.845,237.6,70.2,0.0,23.7,6330,5,0.0,0.0
2,2610.9,0:46.997,240.4,70.6,0.0,22.51,6427,5,0.0,0.0
2,2616.7,0:47.100,242.2,70.9,0.0,21.35,6509,5,0.0,0.0
2,2622.3,0:47.201,244.0,71.3,0.0,19.93,6601,5,0.0,0.0
2,2630.8,0:47.355,246.5,72.0,0.0,17.23,6752,5,0.0,0.0
2,2636.5,0:47.457,248.0,72.5,0.0,15.08,6857,5,0.0,0.0
2,2642.2,0:47.560,249.4,73.2,0.0,12.62,6963,5,0.0,0.0
2,2647.9,0:47.662,250.7,73.8,0.0,9.92,7064,5,0.0,0.0
2,2656.4,0:47.815,252.5,74.9,0.0,5.35,7203,5,0.0,0.0
2,2662.1,0:47.918,253.4,75.7,0.0,1.95,7282,5,0.0,10.0
2,2667.7,0:48.019,254.3,76.6,0.0,-1.63,7346,5,0.0,10.0
2,2673.4,0:48.121,255.0,77.5,0.0,-5.48,7395,5,0.0,10.0
2,2681.9,0:48.275,255.8,78.9,0.0,-11.72,7436,5,0.0,10.0
2,2687.6,0:48.376,256.1,79.9,0.0,-16.07,7441,5,0.0,10.0
2,2693.2,0:48.478,256.3,80.9,0.0,-20.64,7427,5,0.0,10.0
2,2701.7,0:48.631,256.5,82.4,0.0,-27.83,7375,5,0.0,10.0
2,2707.4,0:48.734,256.4,83.4,0.0,-32.85,7321,5,0.0,10.0
2,2713.1,0:48.836,256.3,84.5,0.0,-37.95,7255,5,0.0,10.0
2,2718.7,0:48.937,256.1,85.5,0.0,-43.1,7179,5,0.0,10.0
2,2727.3,0:49.091,255.7,87.1,0.0,-51.12,7055,5,0.0,10.0
2,2732.8,0:49.191,255.3,88.1,0.0,-56.39,6969,5,0.0,10.0
2,2741.4,0:49.345,254.8,89.7,0.0,-64.58,6847,5,0.0,10.0
2,2747.0,0:49.446,254.5,90.6,0.0,-69.95,6773,5,0.0,10.0
2,2752.7,0:49.549,254.2,91.6,0.0,-75.4,6709,5,0.0,10.0
2,2758.4,0:49.651,254.0,92.5,0.0,-80.76,6659,5,0.0,10.0
2,2766.8,0:49.803,253.7,93.8,0.0,-88.62,6611,5,0.0,10.0
2,2772.6,0:49.906,253.7,94.7,0.0,-93.82,6600,5,0.0,10.0
2,2778.2,0:50.008,253.7,95.4,0.0,-98.85,6607,5,0.0,10.0
2,2786.8,0:50.162,253.9,96.5,0.0,-106.18,6651,5,0.0,10.0
2,2792.4,0:50.263,254.2,97.2,0.0,-110.77,6700,5,0.0,10.0
2,2798.1,0:50.366,254.7,97.7,0.0,-115.26,6764,5,0.0,10.0
2,2806.6,0:50.518,255.5,98.5,0.0,-121.5,6882,5,0.0,10.0
2,2812.3,0:50.621,256.3,98.9,0.0,-125.43,6972,5,0.0,10.0
2,2817.9,0:50.722,257.1,99.3,0.0,-129.03,7066,5,0.0,10.0
2,2823.6,0:50.825,258.1,99.6,0.0,-132.44,7163,5,0.0,10.0
2,2832.1,0:50.978,259.8,99.9,0.0,-136.96,7305,5,0.0,10.0
2,2837.8,0:51.081,261.1,100.0,0.0,-139.63,7393,6,0.0,10.0
2,2844.6,0:51.203,262.5,100.0,0.0,-142.38,7474,6,0.0,10.0
2,2850.3,0:51.305,264.0,100.0,0.0,-144.32,7542,6,0.0,10.0
2,2858.7,0:51.457,266.2,99.8,0.0,-146.61,7618,6,0.0,10.0
2,2864.4,0:51.560,267.7,99.5,0.0,-147.73,7650,6,0.0,10.0
2,2870.1,0:51.661,269.3,99.2,0.0,-148.5,7666,6,0.0,10.0
2,2875.7,0:51.763,270.8,98.9,0.0,-148.93,7667,6,0.0,10.0
2,2881.4,0:51.866,272.4,98.4,0.0,-149.01,7653,6,0.0,10.0
2,2887.1,0:51.967,273.9,97.9,0.0,-148.75,7626,6,0.0,10.0
2,2895.6,0:52.121,276.0,97.1,0.0,-147.72,7565,6,0.0,10.0
2,2901.2,0:52.222,277.4,96.4,0.0,-146.62,7513,6,0.0,10.0
2,2906.9,0:52.325,278.6,95.7,0.0,-145.17,7456,6,0.0,10.0
2,2912.6,0:52.426,279.8,95.0,0.0,-143.43,7397,6,0.0,10.0
2,2918.3,0:52.529,280.8,94.2,0.0,-141.34,7338,6,0.0,10.0
2,2923.9,0:52.630,281.7,93.3,0.0,-139.0,7283,6,0.0,10.0
2,2932.4,0:52.784,282.8,91.9,0.0,-134.88,7212,6,0.0,10.0
2,2938.1,0:52.885,283.4,91.0,0.0,-131.84,7177,6,0.0,10.0
2,2943.8,0:52.988,283.8,90.0,0.0,-128.48,7153,6,0.0,10.0
2,2949.4,0:53.089,284.1,89.0,0.0,-124.95,7142,6,0.0,10.0
2,2955.1,0:53.191,284.2,88.0,0.0,-121.17,7144,6,0.0,10.0
2,2960.8,0:53.294,284.2,87.0,0.0,-117.15,7159,6,0.0,10.0
2,2969.2,0:53.446,283.9,85.4,0.0,-110.87,7206,6,0.0,10.0
2,2974.9,0:53.548,283.5,84.3,0.0,-106.46,7251,6,0.0,10.0
2,2983.4,0:53.701,282.8,82.8,0.0,-99.6,7335,6,0.0,10.0
2,2989.1,0:53.804,282.2,81.7,0.0,-94.85,7399,6,0.0,10.0
2,2994.7,0:53.905,281.5,80.7,0.0,-90.11,7466,6,0.0,10.0
2,3003.3,0:54.059,280.4,79.2,0.0,-82.77,7566,6,0.0,10.0
2,3008.9,0:54.160,279.6,78.3,0.0,-77.93,7627,6,0.0,10.0
2,3014.6,0:54.263,278.8,77.4,0.0,-72.98,7682,6,0.0,10.0
2,3020.2,0:54.364,278.0,76.5,0.0,-68.14,7727,6,0.0,10.0
2,3028.8,0:54.518,276.9,75.2,0.0,-60.85,7774,6,0.0,10.0
2,3034.4,0:54.619,276.1,74.5,0.0,-56.15,7788,6,0.0,0.0
2,3040.1,0:54.721,275.5,73.7,0.0,-51.5,7787,6,0.0,0.0
2,3045.8,0:54.824,274.9,73.1,0.0,-46.9,7772,6,0.0,0.0
2,3051.4,0:54.925,274.4,72.5,0.0,-42.53,7743,6,0.0,0.0
2,3059.9,0:55.079,273.8,71.7,0.0,-36.14,7675,6,0.0,0.0
2,3065.6,0:55.180,273.6,71.2,0.0,-32.17,7615,6,0.0,0.0
2,3074.1,0:55.334,273.4,70.7,0.0,-26.46,7512,6,0.0,0.0
2,3079.8,0:55.436,273.5,70.4,0.0,-22.94,7437,6,0.0,0.0
2,3085.5,0:55.539,273.6,70.2,0.0,-19.62,7361,6,0.0,0.0
2,3094.1,0:55.693,274.1,70.0,0.0,-15.09,7251,6,0.0,0.0
2,3099.7,0:55.794,274.6,70.0,0.0,-12.43,7185,6,0.0,0.0
2,3108.2,0:55.947,275.5,70.1,0.0,-8.88,7105,6,0.0,0.0
2,3113.9,0:56.050,276.3,70.3,0.0,-6.83,7068,6,0.0,0.0
2,3119.5,0:56.151,277.1,70.5,0.0,-5.09,7045,6,0.0,0.0
2,3125.2,0:56.253,278.0,70.8,0.0,-3.6,7038,6,0.0,0.0
2,3130.9,0:56.356,278.9,71.2,0.0,-2.38,7048,6,0.0,0.0
2,3139.4,0:56.509,280.4,71.9,0.0,-1.07,7094,6,0.0,0.0
2,3145.0,0:56.610,281.4,72.4,0.0,-0.55,7144,6,0.0,0.0
2,3150.7,0:56.713,282.4,73.0,0.0,-0.29,7208,6,0.0,0.0
2,3156.4,0:56.815,283.3,73.7,0.0,-0.29,7283,6,0.0,0.0
2,3162.1,0:56.918,284.3,74.4,0.0,-0.55,7367,6,0.0,0.0
2,3170.6,0:57.071,285.6,75.5,0.0,-1.4,7504,6,0.0,10.0
2,3179.1,0:57.224,286.7,76.8,0.0,-2.77,7644,6,0.0,13.4
2,3184.8,0:57.327,287.3,77.7,0.0,-3.97,7732,6,0.0,18.0
2,3190.5,0:57.429,287.8,78.6,0.0,-5.36,7813,6,0.0,21.5
2,3196.2,0:57.532,288.2,79.6,0.0,-6.95,7883,6,0.0,23.4
2,3204.7,0:57.685,288.5,81.1,0.0,-9.62,7964,6,0.0,22.3
2,3210.4,0:57.787,288.5,82.1,0.0,-11.59,7997,6,0.0,18.8
2,3218.9,0:57.941,288.3,83.7,0.0,-14.79,8000,6,0.0,10.8
2,3224.6,0:58.042,287.9,84.7,0.0,-17.02,8000,6,0.0,10.0
2,3230.3,0:58.145,287.4,85.8,0.0,-19.37,7972,6,0.0,10.0
2,3235.9,0:58.246,286.8,86.8,0.0,-21.74,7925,6,0.0,10.0
2,3244.4,0:58.399,285.6,88.4,0.0,-25.39,7825,6,0.0,10.0
2,3250.1,0:58.501,284.7,89.4,0.0,-27.84,7742,6,0.0,10.0
2,3258.4,0:58.652,283.1,90.9,0.0,-31.43,7601,6,0.0,10.0
2,3264.2,0:58.755,281.9,91.8,0.0,-33.83,7500,6,0.0,10.1
